,Creation_Date,EsteeID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
0,2021-05-03,BRSMTOACNOR3BR00,2,100,31.29,Executed,16:35:46.283000
1,2021-05-03,BRBRAPACNPR2BR00,2,100,70.98,Executed,16:35:46.007000
2,2021-05-03,BRCSNAACNOR6BR00,1,100,47.4799,Executed,16:35:53.167000
3,2021-05-03,BRNTCOACNOR5BR00,2,100,49.58,Executed,16:35:50.070000
4,2021-05-03,BRLIGTACNOR2BR00,2,100,17.36,Executed,16:35:47.137000
5,2021-05-03,BRSMLSACNOR1BR00,1,100,21.39,Executed,16:35:49.677000
6,2021-05-03,BRVVARACNOR1BR00,2,100,11.83,Executed,16:37:47.090000
7,2021-05-03,BRMGLUACNOR2BR00,2,100,20.0799,Executed,16:36:01.633000
8,2021-05-03,BRQUALACNOR6BR00,1,100,26.98,Executed,16:36:02.350000
9,2021-05-03,BREMBRACNOR4BR00,2,100,15.83,Executed,16:35:39.163000
10,2021-05-03,BRWIZSACNOR1BR00,1,100,10.92,Executed,16:35:35.577000
11,2021-05-03,BRTOTSACNOR8BR00,2,100,32.34,Executed,16:35:54.373000
12,2021-05-03,BRCYREACNOR7BR00,1,100,23.46,Executed,16:35:45.510000
13,2021-05-03,BRB3SAACNOR6BR00,1,100,51.4799,Executed,16:35:51.193000
14,2021-05-03,BRLRENACNOR1BR00,2,100,40.9799,Executed,16:35:45.577000
15,2021-05-03,BRMULTACNOR5BR00,1,100,24.01,Executed,16:35:59.277000
16,2021-05-03,BRECORACNOR8BR00,1,100,11.99,Executed,16:35:34.037000
17,2021-05-03,BRBRMLACNOR9BR00,2,100,10.01,Executed,16:35:36.120000
18,2021-05-03,BRABEVACNOR1BR00,1,100,14.76,Executed,16:36:20.160000
19,2021-05-03,BREQTLACNOR0BR00,1,100,23.6,Executed,16:35:34.233000
20,2021-05-03,BRBPACUNT006BR00,2,100,111.51,Executed,16:36:16.560000
21,2021-05-03,BRRAILACNOR9BR00,2,100,20.86,Executed,16:35:35.193000
22,2021-05-03,BRCCROACNOR2BR00,2,100,12.6199,Executed,16:36:12.780000
23,2021-05-03,BRECORACNOR8BR00,1,100,11.99,Executed,16:35:40.207000
24,2021-05-03,BRIGTAACNOR5BR00,1,100,38.76,Executed,16:35:59.277000
25,2021-05-03,BRITSAACNPR7BR00,1,100,10.16,Executed,16:35:56.173000
26,2021-05-03,BRLOGNACNOR3BR00,2,100,20.7,Executed,16:37:09.807000
27,2021-05-03,BRBRKMACNPA4BR00,1,100,49.72,Executed,16:35:36.720000
28,2021-05-03,BRALPAACNPR7BR00,1,100,39.77,Executed,16:36:15.747000
29,2021-05-03,BRKLBNCDAM18BR00,2,100,27.54,Executed,16:35:51.757000
30,2021-05-03,BRSANBCDAM13BR00,2,100,39.05,Executed,16:35:40.930000
31,2021-05-03,BRTENDACNOR4BR00,2,100,25.96,Executed,16:36:41.657000
32,2021-05-03,BRENBRACNOR2BR00,2,100,18.79,Executed,16:37:00.350000
33,2021-05-03,BRTAEECDAM10BR00,2,100,42.22,Executed,16:35:57.320000
34,2021-05-03,BRJBSSACNOR8BR00,1,100,29.42,Executed,16:36:22.903000
35,2021-05-03,BRHAPVACNOR4BR00,2,100,14.89,Executed,16:36:00.343000
36,2021-05-03,BRDIRRACNOR0BR00,2,100,12.92,Executed,16:36:16.430000
37,2021-05-03,BRCRFBACNOR2BR00,1,100,21.25,Executed,16:35:36.307000
38,2021-05-03,BRMRVEACNOR2BR00,2,100,17.26,Executed,16:36:09.813000
39,2021-05-03,BROMGEACNOR0BR00,2,100,38.04,Executed,16:36:06.477000
40,2021-05-03,BRHGTXACNOR9BR00,2,100,26.93,Executed,16:35:56.813000
41,2021-05-03,BRBEEFACNOR6BR00,2,100,9.85,Executed,16:37:15.970000
42,2021-05-03,BRENEVACNOR8BR00,1,100,14.64,Executed,16:35:38.360000
43,2021-05-03,BRBTOWACNOR8BR00,2,100,67.34,Executed,16:35:37.620000
44,2021-05-03,BRELETACNOR6BR00,1,100,36.74,Executed,16:35:47.393000
45,2021-05-03,BREQTLACNOR0BR00,1,100,23.59,Executed,16:35:40.233000
46,2021-05-03,BRDTEXACNOR3BR00,1,100,22.12,Executed,16:36:05.440000
47,2021-05-03,BRBBDCACNOR1BR00,2,100,21.2399,Executed,16:36:17.977000
48,2021-05-03,BRUSIMACNPA6BR00,1,100,21.62,Executed,16:35:39.577000
49,2021-05-03,BRAZULACNPR4BR00,1,100,38.07,Executed,16:35:35.150000
50,2021-05-03,BRAZULACNPR4BR00,1,100,38.07,Executed,16:35:59.950000
51,2021-05-03,BRUGPAACNOR8BR00,2,100,21.37,Executed,16:35:52.673000
52,2021-05-03,BRCPLEACNPB9BR00,1,100,6.07,Executed,16:36:52.830000
53,2021-05-03,BRCIELACNOR3BR00,1,100,3.42,Executed,16:38:05.060000
54,2021-05-03,BRPETRACNPR6BR00,1,100,23.4,Executed,16:35:39.910000
55,2021-05-03,BRLCAMACNOR3BR00,1,100,26.28,Executed,16:35:40.427000
56,2021-05-03,BRBBDCACNPR8BR00,2,100,24.5799,Executed,16:35:42.893000
57,2021-05-03,BRWIZSACNOR1BR00,1,100,10.92,Executed,16:35:50.050000
58,2021-05-03,BRCPFEACNOR0BR00,2,100,27.73,Executed,16:35:46.217000
59,2021-05-03,BRVALEACNOR0BR00,1,100,108.77,Executed,16:35:38.840000
60,2021-05-03,BRYDUQACNOR3BR00,1,100,29.15,Executed,16:35:42.967000
61,2021-05-03,BRBRMLACNOR9BR00,2,100,10.0,Executed,16:36:16.123000
62,2021-05-03,BRALSOACNOR5BR00,2,100,26.28,Executed,16:36:35.997000
63,2021-05-03,BRRAILACNOR9BR00,2,100,20.87,Executed,16:37:23.760000
64,2021-05-03,BRSBSPACNOR5BR00,2,100,40.06,Executed,16:35:41.420000
65,2021-05-03,BRCMIGACNPR3BR00,2,100,12.07,Executed,16:37:08.323000
66,2021-05-03,BRGOAUACNPR8BR00,1,100,14.57,Executed,16:35:49.127000
67,2021-05-03,BRSLCEACNOR2BR00,2,100,50.58,Executed,16:35:46.667000
68,2021-05-03,BRCRFBACNOR2BR00,1,100,21.25,Executed,16:35:36.343000
69,2021-05-03,BRGNDIACNOR2BR00,2,100,83.11,Executed,16:35:58.523000
70,2021-05-03,BRGGBRACNPR8BR00,2,100,32.51,Executed,16:36:10.430000
71,2021-05-03,BREZTCACNOR0BR00,1,100,32.4099,Executed,16:35:57.847000
72,2021-05-03,BRBIDIACNPR0BR00,1,100,77.23,Executed,16:36:00.500000
