,Creation_Date,EsteeID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
0,2021-05-12,BRVALEACNOR0BR00,1,100,114.43,Executed,16:35:37.920000
1,2021-05-12,BRTUPYACNOR1BR00,1,100,24.77,Executed,16:35:54.673000
2,2021-05-12,BRPETRACNPR6BR00,1,100,24.7399,Executed,16:35:33.417000
3,2021-05-12,BRYDUQACNOR3BR00,1,100,27.21,Executed,16:36:32.957000
4,2021-05-12,BRRADLACNOR0BR00,1,100,25.36,Executed,16:35:30.957000
5,2021-05-12,BRBRFSACNOR8BR00,2,100,21.03,Executed,16:35:44.527000
6,2021-05-12,BRCPLEACNPB9BR00,2,100,5.75,Executed,16:36:57.077000
7,2021-05-12,BRCIELACNOR3BR00,2,100,3.47,Executed,16:36:47.827000
8,2021-05-12,BRCCROACNOR2BR00,2,100,13.02,Executed,16:38:03.760000
9,2021-05-12,BRB3SAACNOR6BR00,2,100,51.39,Executed,16:35:29.613000
10,2021-05-12,BRBPACUNT006BR00,1,100,108.4,Executed,16:35:51.700000
11,2021-05-12,BRUGPAACNOR8BR00,2,100,19.4899,Executed,16:36:00.013000
12,2021-05-12,BRPETRACNOR9BR00,1,100,24.27,Executed,16:35:42.003000
13,2021-05-12,BRSANBCDAM13BR00,1,100,37.42,Executed,16:35:36.617000
14,2021-05-12,BRLAMEACNOR9BR00,2,100,17.91,Executed,16:36:32.050000
15,2021-05-12,BRELETACNPB7BR00,1,100,37.95,Executed,16:35:33.430000
16,2021-05-12,BRTOTSACNOR8BR00,1,100,30.49,Executed,16:35:52.500000
17,2021-05-12,BRSULACDAM12BR00,1,100,33.1,Executed,16:35:42.603000
18,2021-05-12,BRWIZSACNOR1BR00,1,100,11.28,Executed,16:36:32.800000
19,2021-05-12,BRALUPCDAM15BR00,1,100,26.46,Executed,16:36:00.653000
20,2021-05-12,BRTRPLACNPR1BR00,1,100,24.69,Executed,16:36:08.127000
21,2021-05-12,BRMGLUACNOR2BR00,1,100,18.54,Executed,16:35:57.947000
22,2021-05-12,BRGNDIACNOR2BR00,1,100,79.2099,Executed,16:35:34.497000
23,2021-05-12,BRBRPRACNOR9BR00,1,100,8.8,Executed,16:36:01.577000
24,2021-05-12,BRBBASACNOR3BR00,2,100,30.21,Executed,16:36:41.007000
25,2021-05-12,BRKLBNCDAM18BR00,2,100,27.79,Executed,16:35:50.707000
26,2021-05-12,BRBBDCACNPR8BR00,1,100,23.88,Executed,16:35:29.847000
27,2021-05-12,BRVVARACNOR1BR00,2,100,11.67,Executed,16:35:53.363000
28,2021-05-12,BRMOVIACNOR0BR00,2,100,15.88,Executed,16:35:57.890000
29,2021-05-12,BRITSAACNPR7BR00,2,100,10.23,Executed,16:39:28.970000
30,2021-05-12,BRCSANACNOR6BR00,2,100,21.28,Executed,16:35:45.957000
31,2021-05-12,BRCYREACNOR7BR00,2,100,22.6,Executed,16:35:40.237000
32,2021-05-12,BRBIDIACNPR0BR00,1,100,62.27,Executed,16:35:40.750000
33,2021-05-12,BRCOGNACNOR2BR00,2,100,3.78,Executed,16:39:14.720000
34,2021-05-12,BRCPLEACNOR8BR00,2,100,5.22,Executed,16:37:04.490000
35,2021-05-12,BRBRDTACNOR1BR00,1,100,25.1,Executed,16:35:59.147000
36,2021-05-12,BRITUBACNPR1BR00,2,100,27.44,Executed,16:35:30.013000
37,2021-05-12,BRBRMLACNOR9BR00,2,100,10.17,Executed,16:39:11.317000
38,2021-05-12,BRBBDCACNOR1BR00,2,100,20.88,Executed,16:35:58.860000
39,2021-05-12,BRMULTACNOR5BR00,1,100,23.2399,Executed,16:35:50.727000
40,2021-05-12,BRANIMACNOR6BR00,2,100,11.28,Executed,16:36:51.360000
41,2021-05-12,BRSAPRCDAM13BR00,2,100,19.8,Executed,16:36:15.043000
42,2021-05-12,BRSLCEACNOR2BR00,2,100,55.74,Executed,16:35:46.373000
43,2021-05-12,BRECORACNOR8BR00,1,100,11.88,Executed,16:35:51.557000
44,2021-05-12,BRQUALACNOR6BR00,2,100,25.26,Executed,16:36:07.877000
45,2021-05-12,BRSBSPACNOR5BR00,1,100,40.08,Executed,16:35:49.460000
46,2021-05-12,BRLAMEACNPR6BR00,2,100,19.23,Executed,16:36:35.733000
47,2021-05-12,BRITUBACNPR1BR00,2,100,27.44,Executed,16:35:36.073000
48,2021-05-12,BRSUZBACNOR0BR00,2,100,68.44,Executed,16:36:09.437000
49,2021-05-12,BRJBSSACNOR8BR00,2,100,31.11,Executed,16:35:44.953000
50,2021-05-12,BRCPFEACNOR0BR00,2,100,27.37,Executed,16:35:33.333000
51,2021-05-12,BRGOAUACNPR8BR00,2,100,16.0,Executed,16:37:48.170000
52,2021-05-12,BRHAPVACNOR4BR00,1,100,14.21,Executed,16:35:40.277000
53,2021-05-12,BREZTCACNOR0BR00,1,100,30.5,Executed,16:36:32.887000
54,2021-05-12,BRB3SAACNOR6BR00,2,100,51.39,Executed,16:35:30.517000
55,2021-05-12,BRCRFBACNOR2BR00,2,100,20.36,Executed,16:35:37.377000
56,2021-05-12,BRITUBACNOR4BR00,2,100,24.36,Executed,16:35:36.083000
57,2021-05-12,BRRENTACNOR4BR00,2,100,58.36,Executed,16:35:36.340000
58,2021-05-12,BREQTLACNOR0BR00,2,100,23.18,Executed,16:35:55.720000
59,2021-05-12,BRLCAMACNOR3BR00,1,100,24.09,Executed,16:35:52.810000
60,2021-05-12,BRBBSEACNOR5BR00,1,100,23.01,Executed,16:35:50.657000
61,2021-05-12,BRBEEFACNOR6BR00,1,100,9.93,Executed,16:35:44.710000
62,2021-05-12,BRGOLLACNPR4BR00,2,100,23.97,Executed,16:35:45.217000
63,2021-05-12,BRBBDCACNPR8BR00,1,100,23.87,Executed,16:35:53.387000
64,2021-05-12,BRDTEXACNOR3BR00,1,100,20.53,Executed,16:35:53.583000
65,2021-05-12,BRBTOWACNOR8BR00,2,100,58.86,Executed,16:35:56.987000
66,2021-05-12,BRCVCBACNOR1BR00,2,100,24.27,Executed,16:36:05.303000
67,2021-05-12,BRHYPEACNOR0BR00,2,100,33.28,Executed,16:35:35.347000
68,2021-05-12,BRELETACNOR6BR00,1,100,37.59,Executed,16:35:38.060000
69,2021-05-12,BRWEGEACNOR0BR00,1,100,31.37,Executed,16:35:43.487000
70,2021-05-12,BRB3SAACNOR6BR00,2,100,51.37,Executed,16:35:55.203000
71,2021-05-12,BRBRAPACNPR2BR00,2,100,74.12,Executed,16:35:55.090000
72,2021-05-12,BRENGICDAM16BR00,2,100,42.6599,Executed,16:35:40.727000
73,2021-05-12,BRLRENACNOR1BR00,1,100,42.69,Executed,16:35:51.957000
74,2021-05-12,BRSMLSACNOR1BR00,2,100,21.56,Executed,16:36:08.473000
75,2021-05-12,BRTAEECDAM10BR00,1,100,37.46,Executed,16:35:42.630000
76,2021-05-12,BRLIGTACNOR2BR00,1,100,15.99,Executed,16:35:41.707000
77,2021-05-12,BRHGTXACNOR9BR00,1,100,27.35,Executed,16:35:45.790000
78,2021-05-12,BRUSIMACNPA6BR00,1,100,22.28,Executed,16:35:52.503000
79,2021-05-12,BRCMIGACNPR3BR00,1,100,11.51,Executed,16:35:33.407000
80,2021-05-12,BRPRIOACNOR1BR00,1,100,17.78,Executed,16:37:24.583000
81,2021-05-12,BRPARDACNOR1BR00,2,100,18.57,Executed,16:38:49.613000
82,2021-05-12,BRTASAACNPR4BR00,1,100,23.16,Executed,16:35:43.283000
83,2021-05-12,BRMRVEACNOR2BR00,1,100,16.64,Executed,16:35:53.177000
84,2021-05-12,BRCSNAACNOR6BR00,1,100,49.76,Executed,16:35:35.313000
85,2021-05-12,BRAZULACNPR4BR00,1,100,38.65,Executed,16:35:49.587000
86,2021-05-12,BRRAILACNOR9BR00,1,100,20.28,Executed,16:35:36.587000
87,2021-05-12,BRNTCOACNOR5BR00,1,100,47.13,Executed,16:35:33.280000
88,2021-05-12,BRABEVACNOR1BR00,2,100,16.89,Executed,16:35:59.193000
89,2021-05-12,BRALPAACNPR7BR00,1,100,43.18,Executed,16:35:35.057000
90,2021-05-12,BREMBRACNOR4BR00,1,100,15.54,Executed,16:36:32.877000
91,2021-05-12,BRRAPTACNPR4BR00,2,100,13.61,Executed,16:37:12.343000
92,2021-05-12,BRCESPACNPB4BR00,2,100,24.66,Executed,16:35:54.943000
93,2021-05-12,BRCMIGACNOR6BR00,1,100,14.01,Executed,16:36:01.607000
94,2021-05-12,BRUNIPACNPB8BR00,1,100,77.22,Executed,16:35:35.233000
95,2021-05-12,BRENEVACNOR8BR00,2,100,15.74,Executed,16:35:41.080000
96,2021-05-12,BRNTCOACNOR5BR00,1,100,47.12,Executed,16:35:33.533000
97,2021-05-12,BRSMTOACNOR3BR00,2,100,31.72,Executed,16:36:12.080000
98,2021-05-12,BRCMIGACNPR3BR00,1,100,11.5,Executed,16:36:32.927000
99,2021-05-12,BRPETRACNPR6BR00,1,100,24.7399,Executed,16:35:33.423000
100,2021-05-12,BRPETRACNPR6BR00,1,100,24.7399,Executed,16:35:34.470000
101,2021-05-12,BRELETACNPB7BR00,1,100,37.96,Executed,16:35:49.457000
102,2021-05-12,BRVIVTACNOR0BR00,1,100,42.6599,Executed,16:35:42.473000
103,2021-05-12,BRBRKMACNPA4BR00,2,100,51.35,Executed,16:36:57.543000
104,2021-05-12,BRABCBACNPR4BR00,2,100,15.25,Executed,16:35:45.487000
105,2021-05-12,BRIRBRACNOR4BR00,2,100,6.3,Executed,16:40:10.340000
106,2021-05-12,BRDIRRACNOR0BR00,2,100,13.11,Executed,16:40:23.490000
107,2021-05-12,BRLOGNACNOR3BR00,1,100,19.23,Executed,16:36:38.747000
108,2021-05-12,BRTIMSACNOR5BR00,2,100,12.01,Executed,16:36:30.843000
109,2021-05-12,BRFLRYACNOR5BR00,1,100,25.25,Executed,16:36:32.877000
110,2021-05-12,BRRADLACNOR0BR00,1,100,25.38,Executed,16:35:42.480000
111,2021-05-12,BRETERACNOR3BR00,2,100,26.92,Executed,16:35:50.783000
112,2021-05-12,BRNTCOACNOR5BR00,1,100,47.14,Executed,16:35:44.527000
113,2021-05-12,BRPETRACNPR6BR00,1,100,24.7399,Executed,16:35:34.480000
114,2021-05-12,BRMRFGACNOR0BR00,1,100,19.13,Executed,16:35:44.993000
115,2021-05-12,BRPETRACNPR6BR00,1,100,24.73,Executed,16:35:53.403000
116,2021-05-12,BRTENDACNOR4BR00,1,100,24.42,Executed,16:38:16.513000
117,2021-05-12,BRALPAACNPR7BR00,1,100,43.25,Executed,16:36:04.077000
118,2021-05-12,BRCSNAACNOR6BR00,1,100,49.76,Executed,16:35:38.377000
119,2021-05-12,BRHYPEACNOR0BR00,2,100,33.29,Executed,16:35:35.350000
120,2021-05-12,BRGNDIACNOR2BR00,1,100,79.2,Executed,16:35:50.447000
121,2021-05-12,BRHYPEACNOR0BR00,2,100,33.29,Executed,16:35:47.450000
122,2021-05-12,BRROMIACNOR8BR00,2,100,26.97,Executed,16:39:21.777000
123,2021-05-12,BRCPFEACNOR0BR00,2,100,27.36,Executed,16:35:46.150000
124,2021-05-12,BRJHSFACNOR2BR00,2,100,6.97,Executed,16:36:00.527000
125,2021-05-12,BREGIEACNOR9BR00,2,100,38.52,Executed,16:35:54.803000
126,2021-05-12,BRITUBACNPR1BR00,2,100,27.45,Executed,16:35:36.080000
127,2021-05-12,BRITUBACNPR1BR00,2,100,27.45,Executed,16:35:37.577000
128,2021-05-12,BRITUBACNOR4BR00,2,100,24.36,Executed,16:36:01.927000
129,2021-05-12,BRBRSRACNPB4BR00,2,100,12.23,Executed,16:39:42.987000
130,2021-05-12,BRRENTACNOR4BR00,2,100,58.37,Executed,16:35:45.957000
131,2021-05-12,BRSAPRACNPR6BR00,2,100,4.0199,Executed,16:47:37.060000
132,2021-05-12,BRRAILACNOR9BR00,1,100,20.28,Executed,16:35:40.860000
133,2021-05-12,BRSANBCDAM13BR00,1,100,37.43,Executed,16:35:46.863000
134,2021-05-12,BRALSOACNOR5BR00,1,100,27.02,Executed,16:36:32.893000
135,2021-05-12,BRGUARACNOR4BR00,2,100,18.11,Executed,16:39:00.630000
136,2021-05-12,BRCRFBACNOR2BR00,2,100,20.36,Executed,16:35:47.520000
137,2021-05-12,BROMGEACNOR0BR00,2,100,36.31,Executed,16:36:06.340000
138,2021-05-12,BRITUBACNPR1BR00,2,100,27.46,Executed,16:35:43.070000
139,2021-05-12,BRVALEACNOR0BR00,1,100,114.43,Executed,16:35:53.177000
140,2021-05-12,BRELETACNOR6BR00,1,100,37.6,Executed,16:35:52.523000
141,2021-05-12,BRIGTAACNOR5BR00,1,100,40.51,Executed,16:36:32.957000
142,2021-05-12,BRCSNAACNOR6BR00,1,100,49.77,Executed,16:35:44.103000
143,2021-05-12,BRENATACNOR0BR00,1,100,13.5,Executed,16:38:08.877000
144,2021-05-12,BRCYREACNOR7BR00,2,100,22.6,Executed,16:35:40.237000
145,2021-05-12,BRCYREACNOR7BR00,2,100,22.59,Executed,16:35:53.623000
146,2021-05-12,BRLINXACNOR0BR00,2,100,37.14,Executed,16:38:24.753000
147,2021-05-12,BRENGICDAM16BR00,2,100,42.63,Executed,16:36:00.050000
148,2021-05-12,BRVLIDACNOR5BR00,2,100,10.15,Executed,16:36:40.883000
149,2021-05-12,BRAALRACNOR6BR00,2,100,8.84,Executed,16:35:56.117000
150,2021-05-12,BRENEVACNOR8BR00,2,100,15.72,Executed,16:35:53.287000
