,Creation_Date,EsteeID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
0,2021-05-19,BRTIMSACNOR5BR00,2,100,11.99,Executed,16:36:37.727000
1,2021-05-19,BRVALEACNOR0BR00,1,100,111.92,Executed,16:35:48.300000
2,2021-05-19,BRPETRACNPR6BR00,1,100,26.13,Executed,16:35:51.320000
3,2021-05-19,BRLCAMACNOR3BR00,2,100,24.92,Executed,16:35:33.703000
4,2021-05-19,BRBEEFACNOR6BR00,2,100,9.48,Executed,16:38:06.117000
5,2021-05-19,BRBTOWACNOR8BR00,1,100,56.68,Executed,16:36:19.693000
6,2021-05-19,BRVVARACNOR1BR00,2,100,12.0399,Executed,16:35:33.673000
7,2021-05-19,BRUGPAACNOR8BR00,2,100,20.2,Executed,16:35:33.677000
8,2021-05-19,BRKLBNCDAM18BR00,2,100,26.75,Executed,16:35:33.677000
9,2021-05-19,BRBBASACNOR3BR00,2,100,32.72,Executed,16:35:33.673000
10,2021-05-19,BRTOTSACNOR8BR00,2,100,30.75,Executed,16:35:33.793000
11,2021-05-19,BRCSNAACNOR6BR00,1,100,47.03,Executed,16:35:57.717000
12,2021-05-19,BREQTLACNOR0BR00,1,100,25.52,Executed,16:35:40.007000
13,2021-05-19,BRLRENACNOR1BR00,1,100,44.36,Executed,16:35:55.570000
14,2021-05-19,BRABEVACNOR1BR00,1,100,17.57,Executed,16:36:05.847000
15,2021-05-19,BRENBRACNOR2BR00,2,100,18.68,Executed,16:36:28.210000
16,2021-05-19,BRMOVIACNOR0BR00,1,100,16.75,Executed,16:35:34.257000
17,2021-05-19,BRRENTACNOR4BR00,1,100,59.63,Executed,16:35:36.320000
18,2021-05-19,BRSANBCDAM13BR00,2,100,41.05,Executed,16:35:34.247000
19,2021-05-19,BRBRAPACNPR2BR00,1,100,71.09,Executed,16:35:40.893000
20,2021-05-19,BRTASAACNPR4BR00,2,100,24.18,Executed,16:39:05.257000
21,2021-05-19,BRB3SAACNOR6BR00,1,100,17.14,Executed,16:35:41.107000
22,2021-05-19,BRCIELACNOR3BR00,2,100,3.91,Executed,16:38:30.840000
23,2021-05-19,BRGGBRACNPR8BR00,2,100,35.56,Executed,16:35:36.467000
24,2021-05-19,BRBIDIACNPR0BR00,2,100,58.67,Executed,16:35:36.173000
25,2021-05-19,BRCMIGACNOR6BR00,2,100,15.94,Executed,16:36:39.517000
26,2021-05-19,BREMBRACNOR4BR00,1,100,15.9,Executed,16:35:47.283000
27,2021-05-19,BRGNDIACNOR2BR00,1,100,80.64,Executed,16:35:34.797000
28,2021-05-19,BRBBASACNOR3BR00,2,100,32.71,Executed,16:36:00.407000
29,2021-05-19,BRLIGTACNOR2BR00,1,100,16.46,Executed,16:35:49.663000
30,2021-05-19,BRTOTSACNOR8BR00,2,100,30.74,Executed,16:35:44.373000
31,2021-05-19,BRNTCOACNOR5BR00,2,100,50.57,Executed,16:35:36.453000
32,2021-05-19,BRCMIGACNPR3BR00,2,100,13.27,Executed,16:35:34.710000
33,2021-05-19,BRBBDCACNOR1BR00,2,100,22.04,Executed,16:35:48.007000
34,2021-05-19,BRCCROACNOR2BR00,2,100,13.67,Executed,16:36:14.440000
35,2021-05-19,BRPETRACNOR9BR00,1,100,25.45,Executed,16:35:51.333000
36,2021-05-19,BRVVARACNOR1BR00,2,100,12.0399,Executed,16:35:43.023000
37,2021-05-19,BRJBSSACNOR8BR00,2,100,29.95,Executed,16:35:36.657000
38,2021-05-19,BRSBSPACNOR5BR00,1,100,41.63,Executed,16:35:53.010000
39,2021-05-19,BRUSIMACNPA6BR00,2,100,20.43,Executed,16:35:36.470000
40,2021-05-19,BRMGLUACNOR2BR00,2,100,18.64,Executed,16:35:36.450000
41,2021-05-19,BRHAPVACNOR4BR00,2,100,14.56,Executed,16:35:39.593000
42,2021-05-19,BRBBDCACNPR8BR00,2,100,25.36,Executed,16:35:52.337000
43,2021-05-19,BRLAMEACNPR6BR00,1,100,19.04,Executed,16:37:05.007000
