,Creation_Date,EsteeID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
0,2021-05-04,BRSUZBACNOR0BR00,1,100,67.73,Executed,16:35:30.947000
1,2021-05-04,BRMRFGACNOR0BR00,1,100,19.28,Executed,16:35:51.390000
2,2021-05-04,BRVALEACNOR0BR00,2,100,110.53,Executed,16:35:38.137000
3,2021-05-04,BRWEGEACNOR0BR00,1,100,33.71,Executed,16:35:32.343000
4,2021-05-04,BRSULACDAM12BR00,2,100,33.04,Executed,16:35:31.447000
5,2021-05-04,BRRADLACNOR0BR00,1,100,26.38,Executed,16:35:44.400000
6,2021-05-04,BRVVARACNOR1BR00,2,100,11.78,Executed,16:39:09.207000
7,2021-05-04,BRUSIMACNPA6BR00,2,100,21.86,Executed,16:35:32.980000
8,2021-05-04,BRTIMSACNOR5BR00,1,100,12.13,Executed,16:35:46.163000
9,2021-05-04,BRBRDTACNOR1BR00,1,100,22.64,Executed,16:35:41.760000
10,2021-05-04,BRLRENACNOR1BR00,2,100,41.32,Executed,16:36:24.097000
11,2021-05-04,BRENEVACNOR8BR00,2,100,14.57,Executed,16:35:28.973000
12,2021-05-04,BRITSAACNPR7BR00,2,100,9.95,Executed,16:35:40.187000
13,2021-05-04,BRBRFSACNOR8BR00,1,100,20.47,Executed,16:35:27.963000
14,2021-05-04,BRCRFBACNOR2BR00,2,100,21.0,Executed,16:35:30.997000
15,2021-05-04,BRCESPACNPB4BR00,2,100,25.0,Executed,16:35:30.707000
16,2021-05-04,BRMULTACNOR5BR00,1,100,23.66,Executed,16:35:47.333000
17,2021-05-04,BRDIRRACNOR0BR00,2,100,12.88,Executed,16:37:32.020000
18,2021-05-04,BRABEVACNOR1BR00,2,100,14.58,Executed,16:37:22.427000
19,2021-05-04,BRTOTSACNOR8BR00,1,100,32.37,Executed,16:35:39.337000
20,2021-05-04,BRSANBCDAM13BR00,2,100,38.32,Executed,16:35:51.347000
21,2021-05-04,BRBBSEACNOR5BR00,2,100,22.04,Executed,16:36:03.297000
22,2021-05-04,BRKLBNCDAM18BR00,1,100,27.47,Executed,16:35:37.730000
23,2021-05-04,BRTRPLACNPR1BR00,1,100,25.65,Executed,16:35:38.237000
24,2021-05-04,BRCSANACNOR6BR00,1,100,88.69,Executed,16:35:47.077000
25,2021-05-04,BRMOVIACNOR0BR00,2,100,16.48,Executed,16:36:14.910000
26,2021-05-04,BRBBASACNOR3BR00,1,100,29.26,Executed,16:35:41.023000
27,2021-05-04,BRUGPAACNOR8BR00,1,100,21.32,Executed,16:35:47.323000
28,2021-05-04,BRBRPRACNOR9BR00,2,100,9.3699,Executed,16:36:57.750000
