,Creation_Date,EsteeID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
0,2021-05-05,BRBRMLACNOR9BR00,1,100,10.16,Executed,16:46:44.347000
1,2021-05-05,BRGGBRACNPR8BR00,1,100,34.64,Executed,16:47:14.870000
2,2021-05-05,BRCVCBACNOR1BR00,2,100,23.52,Executed,16:46:50.577000
3,2021-05-05,BRLIGTACNOR2BR00,1,100,17.3299,Executed,16:46:44.430000
4,2021-05-05,BRB3SAACNOR6BR00,2,100,51.45,Executed,16:47:02.877000
5,2021-05-05,BRHAPVACNOR4BR00,1,100,14.9,Executed,16:46:44.457000
6,2021-05-05,BRGNDIACNOR2BR00,2,100,83.34,Executed,16:46:45.217000
7,2021-05-05,BRHAPVACNOR4BR00,1,100,14.9,Executed,16:46:44.467000
8,2021-05-05,BRVVARACNOR1BR00,2,100,12.15,Executed,16:47:19.287000
9,2021-05-05,BRHAPVACNOR4BR00,1,100,14.9,Executed,16:46:44.480000
10,2021-05-05,BRLRENACNOR1BR00,1,100,41.51,Executed,16:46:44.510000
11,2021-05-05,BRVALEACNOR0BR00,1,100,110.52,Executed,16:46:46.753000
12,2021-05-05,BRJBSSACNOR8BR00,1,100,30.91,Executed,16:47:00.160000
13,2021-05-05,BRLRENACNOR1BR00,1,100,41.51,Executed,16:46:44.510000
14,2021-05-05,BRMRVEACNOR2BR00,2,100,17.2,Executed,16:46:44.547000
15,2021-05-05,BRRADLACNOR0BR00,2,100,26.67,Executed,16:47:08.847000
16,2021-05-05,BRMGLUACNOR2BR00,1,100,19.94,Executed,16:47:15.260000
17,2021-05-05,BRWEGEACNOR0BR00,2,100,34.72,Executed,16:46:58.690000
18,2021-05-05,BRECORACNOR8BR00,1,100,11.84,Executed,16:46:45.433000
19,2021-05-05,BRECORACNOR8BR00,1,100,11.84,Executed,16:46:45.437000
20,2021-05-05,BRECORACNOR8BR00,1,100,11.84,Executed,16:46:45.447000
21,2021-05-05,BRLCAMACNOR3BR00,1,100,25.73,Executed,16:46:45.467000
22,2021-05-05,BRLCAMACNOR3BR00,1,100,25.73,Executed,16:46:45.470000
23,2021-05-05,BRLAMEACNOR9BR00,1,100,19.92,Executed,16:46:45.473000
24,2021-05-05,BRCCROACNOR2BR00,1,100,12.15,Executed,16:46:45.473000
25,2021-05-05,BRPETRACNOR9BR00,2,100,23.39,Executed,16:47:01.487000
26,2021-05-05,BRBBASACNOR3BR00,1,100,29.12,Executed,16:46:45.630000
27,2021-05-05,BRBBDCACNPR8BR00,1,100,23.82,Executed,16:47:01.950000
28,2021-05-05,BRUSIMACNPA6BR00,2,100,22.91,Executed,16:46:48.743000
29,2021-05-05,BREQTLACNOR0BR00,1,100,23.78,Executed,16:46:49.677000
30,2021-05-05,BRECORACNOR8BR00,1,100,11.84,Executed,16:46:45.537000
31,2021-05-05,BRRENTACNOR4BR00,1,100,61.82,Executed,16:46:53.567000
32,2021-05-05,BRRAILACNOR9BR00,2,100,20.84,Executed,16:46:55.903000
33,2021-05-05,BRGOAUACNPR8BR00,1,100,15.5,Executed,16:46:45.557000
34,2021-05-05,BRGOAUACNPR8BR00,1,100,15.5,Executed,16:46:45.557000
35,2021-05-05,BRVIVTACNOR0BR00,1,100,42.97,Executed,16:47:00.637000
36,2021-05-05,BRLRENACNOR1BR00,1,100,41.51,Executed,16:46:46.393000
37,2021-05-05,BRBIDIACNPR0BR00,1,100,74.05,Executed,16:46:46.450000
38,2021-05-05,BRSULACDAM12BR00,1,100,33.94,Executed,16:47:25.407000
39,2021-05-05,BRECORACNOR8BR00,1,100,11.84,Executed,16:46:46.467000
40,2021-05-05,BRBIDIACNPR0BR00,1,100,73.92,Executed,16:46:46.553000
41,2021-05-05,BRECORACNOR8BR00,1,100,11.84,Executed,16:46:46.477000
42,2021-05-05,BRECORACNOR8BR00,1,100,11.84,Executed,16:46:46.483000
43,2021-05-05,BRBTOWACNOR8BR00,1,100,65.35,Executed,16:46:50.740000
44,2021-05-05,BRIGTAACNOR5BR00,2,100,39.1599,Executed,16:46:46.507000
45,2021-05-05,BRMULTACNOR5BR00,1,100,23.71,Executed,16:46:46.503000
46,2021-05-05,BRMULTACNOR5BR00,1,100,23.71,Executed,16:46:46.517000
47,2021-05-05,BRMRVEACNOR2BR00,2,100,17.2,Executed,16:46:46.540000
48,2021-05-05,BREZTCACNOR0BR00,2,100,32.4099,Executed,16:46:49.720000
49,2021-05-05,BRBIDIACNPR0BR00,1,100,74.01,Executed,16:48:01.530000
50,2021-05-05,BRDTEXACNOR3BR00,1,100,21.97,Executed,16:46:46.557000
51,2021-05-05,BRKLBNCDAM18BR00,2,100,27.89,Executed,16:47:15.373000
52,2021-05-05,BRITUBACNPR1BR00,2,100,27.51,Executed,16:47:28.483000
53,2021-05-05,BRUGPAACNOR8BR00,1,100,21.86,Executed,16:46:47.453000
54,2021-05-05,BRBBSEACNOR5BR00,1,100,22.27,Executed,16:46:47.483000
55,2021-05-05,BRABEVACNOR1BR00,2,100,14.87,Executed,16:47:00.173000
56,2021-05-05,BRCPLEACNOR8BR00,1,100,5.43,Executed,16:46:47.497000
