,Creation_Date,EsteeID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
0,2021-05-20,BRGGBRACNPR8BR00,1,100,34.4799,Executed,16:54:32.323000
1,2021-05-20,BRCSNAACNOR6BR00,2,100,47.12,Executed,16:53:56
2,2021-05-20,BRCSNAACNOR6BR00,2,100,47.12,Executed,16:53:56
3,2021-05-20,BRPETRACNPR6BR00,1,100,25.81,Executed,16:53:56.007000
4,2021-05-20,BRBBSEACNOR5BR00,2,100,23.52,Executed,16:53:56.007000
5,2021-05-20,BRBBSEACNOR5BR00,2,100,23.52,Executed,16:53:56.013000
6,2021-05-20,BRBBSEACNOR5BR00,2,100,23.52,Executed,16:53:56.013000
7,2021-05-20,BRBBSEACNOR5BR00,2,100,23.52,Executed,16:53:56.017000
8,2021-05-20,BRBBSEACNOR5BR00,2,100,23.52,Executed,16:53:56.017000
9,2021-05-20,BRUSIMACNPA6BR00,2,100,20.23,Executed,16:53:56.030000
10,2021-05-20,BRSUZBACNOR0BR00,1,100,63.43,Executed,16:53:56.030000
11,2021-05-20,BRABCBACNPR4BR00,1,100,16.68,Executed,16:54:10.157000
12,2021-05-20,BRELETACNOR6BR00,1,100,41.52,Executed,16:53:56.033000
13,2021-05-20,BRBRFSACNOR8BR00,1,100,22.91,Executed,16:53:56.033000
14,2021-05-20,BRMULTACNOR5BR00,2,100,25.09,Executed,16:53:56.033000
15,2021-05-20,BRUSIMACNPA6BR00,2,100,20.22,Executed,16:53:56.037000
16,2021-05-20,BRMULTACNOR5BR00,2,100,25.09,Executed,16:53:56.037000
17,2021-05-20,BRBRDTACNOR1BR00,2,100,25.4,Executed,16:53:56.037000
18,2021-05-20,BRPETRACNPR6BR00,1,100,25.81,Executed,16:53:56.037000
19,2021-05-20,BRUSIMACNPA6BR00,2,100,20.22,Executed,16:53:56.037000
20,2021-05-20,BRRAILACNOR9BR00,1,100,20.28,Executed,16:53:57.013000
21,2021-05-20,BRBEEFACNOR6BR00,1,100,9.6,Executed,16:53:57.020000
22,2021-05-20,BRJBSSACNOR8BR00,2,100,30.38,Executed,16:53:59.083000
23,2021-05-20,BRALSOACNOR5BR00,2,100,28.84,Executed,16:53:57.023000
24,2021-05-20,BRCPLEACNPB9BR00,2,100,6.1,Executed,16:53:57.027000
25,2021-05-20,BRCYREACNOR7BR00,1,100,23.14,Executed,16:53:57.027000
26,2021-05-20,BRGOLLACNPR4BR00,1,100,25.93,Executed,16:53:57.027000
27,2021-05-20,BRALSOACNOR5BR00,2,100,28.84,Executed,16:53:57.027000
28,2021-05-20,BRB3SAACNOR6BR00,1,100,17.26,Executed,16:53:57.027000
29,2021-05-20,BRGOLLACNPR4BR00,1,100,25.93,Executed,16:53:57.027000
30,2021-05-20,BRCYREACNOR7BR00,1,100,23.14,Executed,16:53:57.027000
31,2021-05-20,BRAZULACNPR4BR00,2,100,40.28,Executed,16:53:57.030000
32,2021-05-20,BRGOLLACNPR4BR00,1,100,25.94,Executed,16:53:57.030000
33,2021-05-20,BRGOLLACNPR4BR00,1,100,25.94,Executed,16:53:57.033000
34,2021-05-20,BRGOLLACNPR4BR00,1,100,25.94,Executed,16:53:57.033000
35,2021-05-20,BRALSOACNOR5BR00,2,100,28.84,Executed,16:53:57.037000
36,2021-05-20,BRITSAACNPR7BR00,1,100,10.7899,Executed,16:53:57.060000
37,2021-05-20,BRITSAACNPR7BR00,1,100,10.7899,Executed,16:53:57.070000
38,2021-05-20,BRVALEACNOR0BR00,2,100,110.82,Executed,16:54:00.043000
39,2021-05-20,BRNTCOACNOR5BR00,1,100,50.61,Executed,16:53:57.597000
40,2021-05-20,BRUGPAACNOR8BR00,2,100,19.72,Executed,16:53:58.017000
