,Creation_Date,EsteeID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
0,2021-05-25,BRBRPRACNOR9BR00,2,100,9.6,Executed,16:31:33.757000
1,2021-05-25,BRWEGEACNOR0BR00,2,100,33.21,Executed,16:30:27.900000
2,2021-05-25,BRVALEACNOR0BR00,1,100,106.87,Executed,16:30:27.927000
3,2021-05-25,BRBBASACNOR3BR00,1,100,32.24,Executed,16:30:30.713000
4,2021-05-25,BRLAMEACNOR9BR00,2,100,18.56,Executed,16:30:37.650000
5,2021-05-25,BRBRDTACNOR1BR00,1,100,25.06,Executed,16:31:08.740000
6,2021-05-25,BRRENTACNOR4BR00,1,100,63.55,Executed,16:30:47.980000
7,2021-05-25,BRUSIMACNPA6BR00,2,100,19.36,Executed,16:30:27.923000
8,2021-05-25,BRB3SAACNOR6BR00,2,100,16.97,Executed,16:30:47.813000
9,2021-05-25,BRABEVACNOR1BR00,2,100,17.6,Executed,16:30:34.983000
10,2021-05-25,BRMGLUACNOR2BR00,2,100,20.12,Executed,16:30:37.857000
11,2021-05-25,BRBBDCACNOR1BR00,2,100,22.38,Executed,16:30:43.437000
12,2021-05-25,BRQUALACNOR6BR00,2,100,27.99,Executed,16:30:49.667000
13,2021-05-25,BRHYPEACNOR0BR00,1,100,35.4799,Executed,16:30:43.940000
14,2021-05-25,BRCPFEACNOR0BR00,1,100,28.94,Executed,16:30:35.023000
15,2021-05-25,BRGGBRACNPR8BR00,1,100,32.17,Executed,16:30:31.147000
16,2021-05-25,BRLRENACNOR1BR00,1,100,44.55,Executed,16:30:30.183000
17,2021-05-25,BRTOTSACNOR8BR00,1,100,33.15,Executed,16:30:47.840000
18,2021-05-25,BRSANBCDAM13BR00,1,100,40.24,Executed,16:31:00.140000
19,2021-05-25,BRENGICDAM16BR00,2,100,46.55,Executed,16:30:37.867000
20,2021-05-25,BRBRAPACNPR2BR00,1,100,68.02,Executed,16:30:29.190000
21,2021-05-25,BRPRIOACNOR1BR00,2,100,18.85,Executed,16:30:34.987000
22,2021-05-25,BRELETACNOR6BR00,1,100,42.89,Executed,16:30:35.890000
23,2021-05-25,BRBRKMACNPA4BR00,2,100,50.4799,Executed,16:30:37.933000
24,2021-05-25,BRCSNAACNOR6BR00,1,100,43.67,Executed,16:30:29.750000
25,2021-05-25,BRBPACUNT006BR00,1,100,122.09,Executed,16:30:32.250000
26,2021-05-25,BRFLRYACNOR5BR00,1,100,26.83,Executed,16:30:44.187000
27,2021-05-25,BRPETRACNOR9BR00,2,100,25.17,Executed,16:30:37.877000
28,2021-05-25,BRPETRACNPR6BR00,1,100,25.81,Executed,16:30:53.670000
29,2021-05-25,BRLIGTACNOR2BR00,1,100,17.39,Executed,16:30:56.943000
30,2021-05-25,BRTENDACNOR4BR00,2,100,24.1,Executed,16:30:37.753000
31,2021-05-25,BRITUBACNPR1BR00,1,100,28.83,Executed,16:30:34.970000
32,2021-05-25,BRBBDCACNPR8BR00,1,100,25.67,Executed,16:30:38.597000
33,2021-05-25,BRMULTACNOR5BR00,2,100,24.82,Executed,16:30:32.057000
34,2021-05-25,BRVVARACNOR1BR00,2,100,12.45,Executed,16:30:58.653000
35,2021-05-25,BRJBSSACNOR8BR00,1,100,30.08,Executed,16:30:28.770000
36,2021-05-25,BRITSAACNPR7BR00,2,100,10.75,Executed,16:32:01.090000
37,2021-05-25,BRNTCOACNOR5BR00,2,100,51.0,Executed,16:30:28.010000
38,2021-05-25,BRRADLACNOR0BR00,1,100,27.48,Executed,16:31:11.510000
39,2021-05-25,BRCVCBACNOR1BR00,1,100,23.36,Executed,16:30:34.630000
40,2021-05-25,BRITUBACNOR4BR00,1,100,25.84,Executed,16:31:32.647000
41,2021-05-25,BREQTLACNOR0BR00,1,100,25.43,Executed,16:30:37.947000
42,2021-05-25,BRCSANACNOR6BR00,1,100,21.68,Executed,16:30:49.337000
43,2021-05-25,BRHAPVACNOR4BR00,2,100,15.66,Executed,16:30:37.860000
44,2021-05-25,BRSUZBACNOR0BR00,2,100,64.01,Executed,16:30:28.663000
45,2021-05-25,BRBRFSACNOR8BR00,1,100,25.94,Executed,16:31:20.203000
46,2021-05-25,BRCMIGACNPR3BR00,2,100,13.52,Executed,16:30:58.657000
47,2021-05-25,BRCCROACNOR2BR00,2,100,13.92,Executed,16:30:43.433000
48,2021-05-25,BRKLBNCDAM18BR00,2,100,25.98,Executed,16:30:27.920000
49,2021-05-25,BRVIVTACNOR0BR00,1,100,44.31,Executed,16:30:45.427000
50,2021-05-25,BRBBSEACNOR5BR00,2,100,23.42,Executed,16:30:29.963000
51,2021-05-25,BRBIDIACNPR0BR00,1,100,68.75,Executed,16:30:45.167000
52,2021-05-25,BRUGPAACNOR8BR00,2,100,18.9,Executed,16:30:27.917000
53,2021-05-25,BRWEGEACNOR0BR00,2,100,33.21,Executed,16:30:34.983000
54,2021-05-25,BRENEVACNOR8BR00,2,100,17.13,Executed,16:30:27.923000
55,2021-05-25,BRLAMEACNPR6BR00,2,100,19.73,Executed,16:30:37.860000
56,2021-05-25,BRCRFBACNOR2BR00,1,100,21.36,Executed,16:30:29.930000
57,2021-05-25,BRGOAUACNPR8BR00,2,100,14.41,Executed,16:30:30.977000
58,2021-05-25,BRBTOWACNOR8BR00,2,100,58.9,Executed,16:30:27.927000
59,2021-05-25,BREGIEACNOR9BR00,1,100,40.67,Executed,16:32:19.383000
60,2021-05-25,BRDTEXACNOR3BR00,1,100,21.2399,Executed,16:31:14.660000
61,2021-05-25,BRYDUQACNOR3BR00,2,100,31.37,Executed,16:30:43.433000
62,2021-05-25,BRRAILACNOR9BR00,2,100,20.75,Executed,16:30:34.987000
63,2021-05-25,BRBEEFACNOR6BR00,2,100,9.84,Executed,16:31:03.637000
64,2021-05-25,BRSBSPACNOR5BR00,1,100,42.15,Executed,16:30:51.500000
65,2021-05-25,BRTAEECDAM10BR00,2,100,40.0,Executed,16:30:43.460000
66,2021-05-25,BRCPLEACNPB9BR00,1,100,6.19,Executed,16:32:01.097000
67,2021-05-25,BRENBRACNOR2BR00,1,100,19.04,Executed,16:32:09.903000
68,2021-05-25,BREZTCACNOR0BR00,2,100,30.04,Executed,16:30:35.003000
69,2021-05-25,BRCOGNACNOR2BR00,2,100,4.16,Executed,16:31:30.610000
70,2021-05-25,BREMBRACNOR4BR00,1,100,17.19,Executed,16:30:33.800000
71,2021-05-25,BRMRVEACNOR2BR00,2,100,17.11,Executed,16:32:02.193000
72,2021-05-25,BRBRMLACNOR9BR00,1,100,10.81,Executed,16:31:43.527000
73,2021-05-25,BRLCAMACNOR3BR00,2,100,27.15,Executed,16:30:38.523000
74,2021-05-25,BRELETACNPB7BR00,2,100,43.09,Executed,16:30:37.960000
75,2021-05-25,BRJHSFACNOR2BR00,1,100,7.42,Executed,16:33:04.320000
76,2021-05-25,BRCYREACNOR7BR00,2,100,22.6,Executed,16:30:38.540000
77,2021-05-25,BRUGPAACNOR8BR00,2,100,18.9,Executed,16:30:37.857000
78,2021-05-25,BRENEVACNOR8BR00,2,100,17.13,Executed,16:30:29.153000
79,2021-05-25,BRKLBNCDAM18BR00,2,100,25.9899,Executed,16:30:34.987000
80,2021-05-25,BRTIMSACNOR5BR00,2,100,12.0399,Executed,16:32:22.530000
81,2021-05-25,BRMRFGACNOR0BR00,2,100,18.03,Executed,16:31:40.153000
82,2021-05-25,BRSULACDAM12BR00,1,100,32.07,Executed,16:30:35.197000
83,2021-05-25,BRHGTXACNOR9BR00,1,100,29.41,Executed,16:30:38.220000
84,2021-05-25,BRBTOWACNOR8BR00,2,100,58.93,Executed,16:30:34.983000
85,2021-05-25,BRALUPCDAM15BR00,2,100,27.71,Executed,16:31:04.750000
86,2021-05-25,BRUSIMACNPA6BR00,2,100,19.36,Executed,16:30:31.020000
87,2021-05-25,BRAZULACNPR4BR00,2,100,42.1,Executed,16:30:34.987000
88,2021-05-25,BRGOLLACNPR4BR00,2,100,25.72,Executed,16:30:36.860000
89,2021-05-25,BRECORACNOR8BR00,2,100,12.35,Executed,16:31:00.127000
90,2021-05-25,BRROMIACNOR8BR00,1,100,26.76,Executed,16:32:31.167000
91,2021-05-25,BRALPAACNPR7BR00,1,100,44.52,Executed,16:30:40.707000
92,2021-05-25,BRVALEACNOR0BR00,1,100,106.87,Executed,16:30:37.010000
93,2021-05-25,BRUNIPACNPB8BR00,1,100,86.51,Executed,16:32:39.923000
94,2021-05-25,BRMOVIACNOR0BR00,2,100,17.79,Executed,16:30:38.567000
95,2021-05-25,BRNTCOACNOR5BR00,2,100,51.0,Executed,16:30:28.013000
96,2021-05-25,BRNTCOACNOR5BR00,2,100,51.01,Executed,16:30:28.720000
97,2021-05-25,BRIGTAACNOR5BR00,1,100,42.71,Executed,16:30:31.500000
98,2021-05-25,BRETERACNOR3BR00,2,100,30.23,Executed,16:30:34.500000
99,2021-05-25,BRSLCEACNOR2BR00,2,100,47.7,Executed,16:30:34.927000
100,2021-05-25,BRALSOACNOR5BR00,2,100,29.51,Executed,16:31:00.720000
101,2021-05-25,BRNTCOACNOR5BR00,2,100,51.02,Executed,16:30:31.980000
102,2021-05-25,BRDIRRACNOR0BR00,1,100,12.53,Executed,16:30:30.243000
103,2021-05-25,BRSAPRCDAM13BR00,1,100,20.62,Executed,16:31:37.230000
104,2021-05-25,BRENATACNOR0BR00,2,100,14.61,Executed,16:30:48.757000
105,2021-05-25,BRJBSSACNOR8BR00,1,100,30.13,Executed,16:30:52.760000
106,2021-05-25,BRBRAPACNPR2BR00,1,100,68.03,Executed,16:30:31.203000
107,2021-05-25,BRAALRACNOR6BR00,1,100,10.99,Executed,16:30:33.410000
108,2021-05-25,BRCESPACNPB4BR00,2,100,25.22,Executed,16:33:17.877000
109,2021-05-25,BRTASAACNPR4BR00,2,100,24.93,Executed,16:31:26.530000
110,2021-05-25,BRCRFBACNOR2BR00,1,100,21.36,Executed,16:30:29.950000
111,2021-05-25,BRCRFBACNOR2BR00,1,100,21.37,Executed,16:30:35.033000
112,2021-05-25,BRBBSEACNOR5BR00,2,100,23.43,Executed,16:30:47.817000
113,2021-05-25,BRENEVACNOR8BR00,2,100,17.14,Executed,16:30:34.993000
114,2021-05-25,BRANIMACNOR6BR00,1,100,12.13,Executed,16:32:09.637000
115,2021-05-25,BRABCBACNPR4BR00,1,100,15.75,Executed,16:32:02.397000
116,2021-05-25,BRDIRRACNOR0BR00,1,100,12.53,Executed,16:30:39.300000
117,2021-05-25,BROMGEACNOR0BR00,1,100,37.81,Executed,16:30:54.627000
118,2021-05-25,BRLRENACNOR1BR00,1,100,44.57,Executed,16:30:55.060000
119,2021-05-25,BRCPLEACNOR8BR00,2,100,5.64,Executed,16:31:40.087000
120,2021-05-25,BRBBASACNOR3BR00,1,100,32.25,Executed,16:30:42.327000
121,2021-05-25,BRGOAUACNPR8BR00,2,100,14.41,Executed,16:30:34.987000
122,2021-05-25,BRUSIMACNPA6BR00,2,100,19.34,Executed,16:30:47.817000
123,2021-05-25,BRGGBRACNPR8BR00,1,100,32.1599,Executed,16:30:35.537000
124,2021-05-25,BRBRAPACNPR2BR00,1,100,68.03,Executed,16:30:31.207000
