,Creation_Date,EsteeID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
449,2021-05-31,BRPETRACNOR9BR00,1,100,26.51,Executed,16:32:16.197000
450,2021-05-31,BRVIVTACNOR0BR00,2,100,44.26,Executed,16:32:43.830000
451,2021-05-31,BRROMIACNOR8BR00,1,100,27.81,Executed,16:37:04.020000
452,2021-05-31,BRCSANACNOR6BR00,2,100,23.4899,Executed,16:32:09.207000
453,2021-05-31,BRITUBACNPR1BR00,1,100,29.49,Executed,16:32:03.533000
454,2021-05-31,BRTASAACNPR4BR00,1,100,25.4,Executed,16:32:02.870000
455,2021-05-31,BROMGEACNOR0BR00,2,100,39.42,Executed,16:32:07.273000
456,2021-05-31,BRPRIOACNOR1BR00,1,100,19.59,Executed,16:32:03.253000
457,2021-05-31,BRELETACNOR6BR00,2,100,43.4099,Executed,16:32:11.817000
458,2021-05-31,BRPRIOACNOR1BR00,1,100,19.59,Executed,16:32:23.303000
459,2021-05-31,BRITUBACNPR1BR00,1,100,29.49,Executed,16:32:05.270000
460,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:32:31.110000
461,2021-05-31,BRITUBACNPR1BR00,1,100,29.49,Executed,16:32:20.940000
462,2021-05-31,BRAALRACNOR6BR00,2,100,12.17,Executed,16:33:52.790000
463,2021-05-31,BROMGEACNOR0BR00,2,100,39.35,Executed,16:32:25.657000
464,2021-05-31,BRBBDCACNPR8BR00,1,100,26.41,Executed,16:32:08.447000
465,2021-05-31,BRKLBNCDAM18BR00,2,100,26.26,Executed,16:32:07.340000
466,2021-05-31,BRKLBNCDAM18BR00,2,100,26.27,Executed,16:32:47.773000
467,2021-05-31,BRBBSEACNOR5BR00,1,100,23.35,Executed,16:32:56.043000
468,2021-05-31,BRBBDCACNPR8BR00,1,100,26.41,Executed,16:32:12.593000
469,2021-05-31,BRCSANACNOR6BR00,2,100,23.4899,Executed,16:32:12.497000
470,2021-05-31,BRVVARACNOR1BR00,2,100,13.05,Executed,16:32:29.407000
471,2021-05-31,BRRENTACNOR4BR00,2,100,62.58,Executed,16:32:10.623000
472,2021-05-31,BRRENTACNOR4BR00,2,100,62.58,Executed,16:32:16.620000
473,2021-05-31,BRTUPYACNOR1BR00,2,100,24.27,Executed,16:34:25.003000
474,2021-05-31,BRTENDACNOR4BR00,2,100,24.32,Executed,16:32:25.420000
475,2021-05-31,BRELETACNOR6BR00,2,100,43.39,Executed,16:32:21.697000
476,2021-05-31,BRBBASACNOR3BR00,2,100,33.51,Executed,16:32:19.067000
477,2021-05-31,BRCYREACNOR7BR00,2,100,23.88,Executed,16:32:17.610000
478,2021-05-31,BRCSANACNOR6BR00,2,100,23.51,Executed,16:32:15.523000
479,2021-05-31,BRBBDCACNPR8BR00,1,100,26.41,Executed,16:32:12.600000
480,2021-05-31,BRBBDCACNPR8BR00,1,100,26.4,Executed,16:32:14.547000
481,2021-05-31,BRBRKMACNPA4BR00,1,100,49.68,Executed,16:32:17.207000
482,2021-05-31,BRTRPLACNPR1BR00,2,100,26.64,Executed,16:33:21.633000
483,2021-05-31,BRTIMSACNOR5BR00,2,100,12.17,Executed,16:32:21.327000
484,2021-05-31,BRBBDCACNPR8BR00,1,100,26.4,Executed,16:33:38.287000
485,2021-05-31,BRBIDIACNPR0BR00,2,100,22.52,Executed,16:32:17.887000
486,2021-05-31,BRGOLLACNPR4BR00,1,100,26.64,Executed,16:32:20.940000
487,2021-05-31,BRCSANACNOR6BR00,2,100,23.52,Executed,16:32:25.847000
488,2021-05-31,BRJBSSACNOR8BR00,1,100,30.16,Executed,16:32:24.440000
489,2021-05-31,BRBRDTACNOR1BR00,2,100,25.73,Executed,16:32:19.173000
490,2021-05-31,BRPETRACNOR9BR00,1,100,26.51,Executed,16:32:20.480000
491,2021-05-31,BRRENTACNOR4BR00,2,100,62.58,Executed,16:32:25.097000
492,2021-05-31,BRBRKMACNPA4BR00,1,100,49.67,Executed,16:32:33.673000
493,2021-05-31,BRPETRACNPR6BR00,2,100,26.92,Executed,16:32:37.837000
494,2021-05-31,BRECORACNOR8BR00,2,100,12.51,Executed,16:33:13.617000
495,2021-05-31,BRCYREACNOR7BR00,2,100,23.89,Executed,16:32:18.113000
496,2021-05-31,BRBIDIACNPR0BR00,2,100,22.53,Executed,16:32:30.450000
497,2021-05-31,BRCYREACNOR7BR00,2,100,23.89,Executed,16:32:55.780000
498,2021-05-31,BRBBASACNOR3BR00,2,100,33.51,Executed,16:32:40.290000
499,2021-05-31,BRBRDTACNOR1BR00,2,100,25.73,Executed,16:32:21.930000
500,2021-05-31,BRPETRACNOR9BR00,1,100,26.51,Executed,16:32:21.210000
501,2021-05-31,BRGOLLACNPR4BR00,1,100,26.64,Executed,16:33:31.083000
502,2021-05-31,BRITUBACNPR1BR00,1,100,29.49,Executed,16:32:36.663000
503,2021-05-31,BRPETRACNOR9BR00,1,100,26.51,Executed,16:32:34.397000
504,2021-05-31,BRSULACDAM12BR00,2,100,34.6,Executed,16:32:23.260000
505,2021-05-31,BRTIMSACNOR5BR00,2,100,12.16,Executed,16:32:24.333000
506,2021-05-31,BRELETACNOR6BR00,2,100,43.37,Executed,16:32:52.563000
507,2021-05-31,BRBRDTACNOR1BR00,2,100,25.69,Executed,16:32:33.757000
508,2021-05-31,BRBRMLACNOR9BR00,2,100,11.0399,Executed,16:33:12.663000
509,2021-05-31,BRSULACDAM12BR00,2,100,34.59,Executed,16:32:57.317000
510,2021-05-31,BRPRIOACNOR1BR00,1,100,19.59,Executed,16:32:34.320000
511,2021-05-31,BRALSOACNOR5BR00,1,100,29.75,Executed,16:34:04.757000
512,2021-05-31,BRMULTACNOR5BR00,1,100,25.44,Executed,16:32:26.887000
513,2021-05-31,BRTIMSACNOR5BR00,2,100,12.17,Executed,16:32:24.507000
514,2021-05-31,BRJBSSACNOR8BR00,1,100,30.16,Executed,16:32:26.993000
515,2021-05-31,BRTIMSACNOR5BR00,2,100,12.17,Executed,16:32:30.427000
516,2021-05-31,BRGUARACNOR4BR00,2,100,19.5,Executed,16:32:24.843000
517,2021-05-31,BRGUARACNOR4BR00,2,100,19.51,Executed,16:32:56.937000
518,2021-05-31,BRTAEECDAM10BR00,2,100,38.69,Executed,16:33:27.567000
519,2021-05-31,BRTENDACNOR4BR00,2,100,24.3299,Executed,16:33:00.583000
520,2021-05-31,BRRENTACNOR4BR00,2,100,62.58,Executed,16:32:35.643000
521,2021-05-31,BROMGEACNOR0BR00,2,100,39.36,Executed,16:33:17.987000
522,2021-05-31,BRCSANACNOR6BR00,2,100,23.47,Executed,16:33:13.357000
523,2021-05-31,BRMULTACNOR5BR00,1,100,25.43,Executed,16:32:34.897000
524,2021-05-31,BRJBSSACNOR8BR00,1,100,30.16,Executed,16:33:37.393000
525,2021-05-31,BRCRFBACNOR2BR00,2,100,22.18,Executed,16:33:05.747000
526,2021-05-31,BRIRBRACNOR4BR00,1,100,5.92,Executed,16:34:41.730000
527,2021-05-31,BRCCROACNOR2BR00,1,100,13.69,Executed,16:32:56.313000
528,2021-05-31,BRB3SAACNOR6BR00,2,100,17.5799,Executed,16:32:41.407000
529,2021-05-31,BRHAPVACNOR4BR00,1,100,15.92,Executed,16:32:34.517000
530,2021-05-31,BRVVARACNOR1BR00,2,100,13.05,Executed,16:33:07.933000
531,2021-05-31,BRQUALACNOR6BR00,1,100,29.12,Executed,16:32:40.883000
532,2021-05-31,BREQTLACNOR0BR00,1,100,24.63,Executed,16:32:44.307000
533,2021-05-31,BRRAILACNOR9BR00,1,100,20.5799,Executed,16:32:35.310000
534,2021-05-31,BRTIMSACNOR5BR00,2,100,12.18,Executed,16:34:08.690000
535,2021-05-31,BRBIDIACNPR0BR00,2,100,22.55,Executed,16:32:30.457000
