,Creation_Date,EsteeID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
0,2021-05-06,BRUSIMACNPA6BR00,2,100,23.39,Executed,16:35:45.313000
1,2021-05-06,BRMRVEACNOR2BR00,2,100,17.3,Executed,16:35:33.003000
2,2021-05-06,BRVVARACNOR1BR00,1,100,11.96,Executed,16:35:41.757000
3,2021-05-06,BRWEGEACNOR0BR00,1,100,33.44,Executed,16:35:34.157000
4,2021-05-06,BRLRENACNOR1BR00,2,100,41.7299,Executed,16:35:33.327000
5,2021-05-06,BRITUBACNPR1BR00,1,100,27.17,Executed,16:35:46.013000
6,2021-05-06,BRMGLUACNOR2BR00,1,100,19.42,Executed,16:35:35.820000
7,2021-05-06,BRENATACNOR0BR00,1,100,14.11,Executed,16:35:44.887000
8,2021-05-06,BRSMTOACNOR3BR00,1,100,30.96,Executed,16:35:32.997000
9,2021-05-06,BRBPACUNT006BR00,1,100,110.5,Executed,16:35:36.370000
10,2021-05-06,BRBRKMACNPA4BR00,1,100,50.84,Executed,16:35:41.763000
11,2021-05-06,BRLRENACNOR1BR00,2,100,41.7299,Executed,16:35:35.343000
12,2021-05-06,BRNTCOACNOR5BR00,1,100,47.63,Executed,16:35:34.187000
13,2021-05-06,BRVALEACNOR0BR00,2,100,114.79,Executed,16:35:41.827000
14,2021-05-06,BRTASAACNPR4BR00,2,100,26.28,Executed,16:35:49.747000
15,2021-05-06,BRLAMEACNOR9BR00,2,100,19.5799,Executed,16:35:40.950000
16,2021-05-06,BRMRVEACNOR2BR00,2,100,17.3,Executed,16:35:42.387000
17,2021-05-06,BRABEVACNOR1BR00,2,100,16.21,Executed,16:35:39.297000
18,2021-05-06,BRB3SAACNOR6BR00,2,100,50.58,Executed,16:35:41.517000
19,2021-05-06,BRWEGEACNOR0BR00,1,100,33.44,Executed,16:35:40.303000
20,2021-05-06,BRNTCOACNOR5BR00,1,100,47.63,Executed,16:35:37.127000
21,2021-05-06,BRLRENACNOR1BR00,2,100,41.7299,Executed,16:35:36.890000
22,2021-05-06,BREQTLACNOR0BR00,2,100,23.66,Executed,16:35:37.973000
23,2021-05-06,BRJBSSACNOR8BR00,2,100,30.49,Executed,16:35:45.397000
24,2021-05-06,BRELETACNPB7BR00,2,100,36.76,Executed,16:35:38.427000
25,2021-05-06,BRBPACUNT006BR00,1,100,110.48,Executed,16:35:38
26,2021-05-06,BRCSANACNOR6BR00,1,100,21.3299,Executed,16:35:38.953000
27,2021-05-06,BRBTOWACNOR8BR00,2,100,62.93,Executed,16:35:38.527000
28,2021-05-06,BRNTCOACNOR5BR00,1,100,47.63,Executed,16:35:38.137000
29,2021-05-06,BRIGTAACNOR5BR00,1,100,39.78,Executed,16:35:37.427000
30,2021-05-06,BRSUZBACNOR0BR00,1,100,67.15,Executed,16:35:43.010000
31,2021-05-06,BREQTLACNOR0BR00,2,100,23.67,Executed,16:35:41.743000
32,2021-05-06,BRBPACUNT006BR00,1,100,110.46,Executed,16:35:39.680000
33,2021-05-06,BRGOAUACNPR8BR00,2,100,16.0799,Executed,16:35:44.693000
34,2021-05-06,BRVIVTACNOR0BR00,2,100,43.35,Executed,16:35:44.583000
35,2021-05-06,BRRAILACNOR9BR00,2,100,20.59,Executed,16:35:45.337000
36,2021-05-06,BRWIZSACNOR1BR00,1,100,11.32,Executed,16:35:39.220000
37,2021-05-06,BRABEVACNOR1BR00,2,100,16.21,Executed,16:35:41.767000
38,2021-05-06,BRBPACUNT006BR00,1,100,110.42,Executed,16:35:39.683000
39,2021-05-06,BRETERACNOR3BR00,2,100,23.4899,Executed,16:35:41.750000
40,2021-05-06,BRSMTOACNOR3BR00,1,100,30.94,Executed,16:35:43.313000
41,2021-05-06,BRHGTXACNOR9BR00,1,100,27.06,Executed,16:35:45.573000
42,2021-05-06,BREQTLACNOR0BR00,2,100,23.67,Executed,16:35:44.407000
43,2021-05-06,BRMRVEACNOR2BR00,2,100,17.3,Executed,16:35:44.993000
44,2021-05-06,BRSMTOACNOR3BR00,1,100,30.93,Executed,16:35:43.317000
45,2021-05-06,BRSMTOACNOR3BR00,1,100,30.92,Executed,16:35:47.263000
46,2021-05-06,BRENEVACNOR8BR00,2,100,15.04,Executed,16:36:13.527000
47,2021-05-06,BRITUBACNPR1BR00,1,100,27.18,Executed,16:36:19.883000
48,2021-05-06,BRBBDCACNPR8BR00,2,100,23.81,Executed,16:36:37.050000
49,2021-05-06,BRKLBNCDAM18BR00,2,100,27.8,Executed,16:36:30.383000
50,2021-05-06,BRBBASACNOR3BR00,2,100,29.11,Executed,16:36:21.853000
51,2021-05-06,BRBRMLACNOR9BR00,2,100,10.33,Executed,16:36:51.170000
52,2021-05-06,BRCSNAACNOR6BR00,2,100,49.99,Executed,16:36:23.137000
53,2021-05-06,BRCPLEACNOR8BR00,2,100,5.42,Executed,16:39:23.493000
54,2021-05-06,BRGNDIACNOR2BR00,1,100,82.17,Executed,16:36:13.640000
55,2021-05-06,BRCOGNACNOR2BR00,1,100,3.8,Executed,16:40:43.560000
56,2021-05-06,BRBTOWACNOR8BR00,2,100,62.8,Executed,16:36:15.960000
57,2021-05-06,BRMRVEACNOR2BR00,2,100,17.3,Executed,16:36:16.907000
58,2021-05-06,BRRAPTACNPR4BR00,2,100,14.19,Executed,16:37:32.837000
59,2021-05-06,BRSULACDAM12BR00,1,100,33.69,Executed,16:36:25.587000
60,2021-05-06,BRBRAPACNPR2BR00,2,100,73.61,Executed,16:36:20.943000
61,2021-05-06,BRB3SAACNOR6BR00,2,100,50.6,Executed,16:37:23.283000
62,2021-05-06,BRVLIDACNOR5BR00,1,100,9.59,Executed,16:38:01.827000
63,2021-05-06,BRMRFGACNOR0BR00,1,100,19.18,Executed,16:36:54.340000
64,2021-05-06,BRCESPACNPB4BR00,2,100,25.41,Executed,16:36:22.623000
